"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x87069035","x1149336641749880832",2019-07-11 15:16:23,"jamos51","Time to recognize more of our sponsors! A huge THANK YOU to two of our governor’s commission level sponsors @AJGPI and @iGovernment. We’re excited for your support and to have you all attending #NCLGBA19 https://t.co/EaqJIJ2xhd","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x89114709 x2282356016","nclgba AJGPI","en",,,,,,,,,,,,,,,,"x1149332954302337024","Time to recognize more of our sponsors! A huge THANK YOU to two of our governor’s commission level sponsors @AJGPI and @iGovernment. We’re excited for your support and to have you all attending #NCLGBA19 https://t.co/EaqJIJ2xhd",2019-07-11 15:01:44,"Twitter for iPhone",8,2,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jamos51/status/1149336641749880832","Justin Amos","Charlotte, NC","Passionate about local government, Tar Heels, eating and drinking local, my home state, running long distances --views my own",,FALSE,263,555,10,496,1702,2009-11-03 00:27:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/87069035/1468696093","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1110449150/justin_pic_normal.jpg"
"x87069035","x1149344100782661632",2019-07-11 15:46:02,"jamos51","Tonight’s the night! Sign up for an @ELGL50 #nclgba19 #SupperClub with @Greg_James_ in @CityofWilm - a chance to catch up with #localgov friends and meet some new ones too!","Twitter for iPhone",140,,,,FALSE,TRUE,0,3,,,"nclgba19 SupperClub",,,,,,,,,,,,,"x14226644 x319320598 x32420721 x37690939","kowyatt ELGL50 Greg_James_ CityofWilm","en",,,,,,,,,,,,,,,,"x1149304491339988994","Tonight’s the night! Sign up for an @ELGL50 #nclgba19 #SupperClub with @Greg_James_ in @CityofWilm - a chance to catch up with #localgov friends and meet some new ones too!",2019-07-11 13:08:38,"Twitter for iPhone",8,3,"x14226644","kowyatt","Kirsten Wyatt",3502,734,16980,"West Linn, Oregon","@ELGL50 cofounder, @GovLovePodcast cohost, @willamette_u @uncmpa grad. I ❤️: #ELGLRoadTrip #DiversityDashboard #localgov #CityHallSelfie #ELGL20 #ELGLInspire!",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jamos51/status/1149344100782661632","Justin Amos","Charlotte, NC","Passionate about local government, Tar Heels, eating and drinking local, my home state, running long distances --views my own",,FALSE,263,555,10,496,1702,2009-11-03 00:27:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/87069035/1468696093","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1110449150/justin_pic_normal.jpg"
"x87069035","x1148972452854280192",2019-07-10 15:09:14,"jamos51","It’s time! Let’s go #NCLGBA19 https://t.co/UnliMpiyqp","Twitter for iPhone",29,,,,FALSE,FALSE,13,1,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_H4WlaX4AIoobd.jpg","https://t.co/UnliMpiyqp","https://twitter.com/jamos51/status/1148972452854280192/photo/1","photo","http://pbs.twimg.com/media/D_H4WlaX4AIoobd.jpg","https://t.co/UnliMpiyqp","https://twitter.com/jamos51/status/1148972452854280192/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jamos51/status/1148972452854280192","Justin Amos","Charlotte, NC","Passionate about local government, Tar Heels, eating and drinking local, my home state, running long distances --views my own",,FALSE,263,555,10,496,1702,2009-11-03 00:27:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/87069035/1468696093","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1110449150/justin_pic_normal.jpg"
"x87069035","x1149302930228568064",2019-07-11 13:02:26,"jamos51","Quick #NCLGBA19 poll: hey @nclgba what’s your favorite #disney movie? @kwyatt23 @Josh_Edwards11 @LesleysAReder","Twitter for iPhone",110,"x1149299867027726337","x87069035","jamos51",FALSE,FALSE,4,0,,,"NCLGBA19 disney",,,,,,,,,,,,,"x89114709 x25059786 x2886864867 x34110594","nclgba kwyatt23 Josh_Edwards11 LesleysAReder","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/3b98b02fba3f9753.json","North Carolina","North Carolina, USA","admin","United States","US","NA NA","NA NA","-84.3219475 -75.40012 -75.40012 -84.3219475 33.752879 33.752879 36.588118 36.588118","https://twitter.com/jamos51/status/1149302930228568064","Justin Amos","Charlotte, NC","Passionate about local government, Tar Heels, eating and drinking local, my home state, running long distances --views my own",,FALSE,263,555,10,496,1702,2009-11-03 00:27:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/87069035/1468696093","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1110449150/justin_pic_normal.jpg"
"x87069035","x1149303683370422272",2019-07-11 13:05:25,"jamos51","@karenwhichard @nclgba @karenwhichard we definitely have the best #nclgba19 selfie...no doubt about it https://t.co/yJvSZsybqb","Twitter for iPhone",79,"x1149106868314357767","x15767278","karenwhichard",FALSE,FALSE,0,0,,,"nclgba19",,,,,"http://pbs.twimg.com/tweet_video_thumb/D_MlmvBWwAM6CEj.jpg","https://t.co/yJvSZsybqb","https://twitter.com/jamos51/status/1149303683370422272/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D_MlmvBWwAM6CEj.jpg","https://t.co/yJvSZsybqb","https://twitter.com/jamos51/status/1149303683370422272/photo/1",,"x15767278 x89114709 x15767278","karenwhichard nclgba karenwhichard","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jamos51/status/1149303683370422272","Justin Amos","Charlotte, NC","Passionate about local government, Tar Heels, eating and drinking local, my home state, running long distances --views my own",,FALSE,263,555,10,496,1702,2009-11-03 00:27:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/87069035/1468696093","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1110449150/justin_pic_normal.jpg"
"x87069035","x1149343782409822208",2019-07-11 15:44:46,"jamos51","#NCLGBA19 fun fact: state of Texas uses drones to show property improvements to assist with property value changes","Twitter for iPhone",114,,,,FALSE,FALSE,2,0,,,"NCLGBA19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/3b98b02fba3f9753.json","North Carolina","North Carolina, USA","admin","United States","US","NA NA","NA NA","-84.3219475 -75.40012 -75.40012 -84.3219475 33.752879 33.752879 36.588118 36.588118","https://twitter.com/jamos51/status/1149343782409822208","Justin Amos","Charlotte, NC","Passionate about local government, Tar Heels, eating and drinking local, my home state, running long distances --views my own",,FALSE,263,555,10,496,1702,2009-11-03 00:27:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/87069035/1468696093","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1110449150/justin_pic_normal.jpg"
"x219353769","x1149337277413429252",2019-07-11 15:18:55,"NCLeague","Digging in to Revenues 101 with Chris Nida @NCLeague and Whitney Alfonso @uncsog @UNCMPA for our next general session. #NCLGBA19 https://t.co/1MA5O9bsec","Twitter Web Client",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x89114709 x219353769 x111658760 x426017045","nclgba NCLeague uncsog UNCMPA","en",,,,,,,,,,,,,,,,"x1149335226335682560","Digging in to Revenues 101 with Chris Nida @NCLeague and Whitney Alfonso @uncsog @UNCMPA for our next general session. #NCLGBA19 https://t.co/1MA5O9bsec",2019-07-11 15:10:46,"Twitter for iPhone",10,2,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NCLeague/status/1149337277413429252","NC League","Raleigh, North Carolina","An organization of more than 540 hometowns promoting good government by providing non-partisan advocacy, insurance and other services as directed by our members","http://t.co/gQ72OKxFM1",FALSE,3079,1530,69,5100,2079,2010-11-24 16:45:31,FALSE,"http://t.co/gQ72OKxFM1","http://www.nclm.org",,"https://pbs.twimg.com/profile_banners/219353769/1556804440","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1123953444082061312/7ggWjDIT_normal.png"
"x219353769","x1149376748427108352",2019-07-11 17:55:45,"NCLeague","Best sales tax game of #NCLGBA19 goes to Chris Nida of @NCLeague https://t.co/4EjKeRB0MX","Twitter Web Client",101,,,,FALSE,TRUE,0,3,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_NPMCjXoAArKHH.jpg","https://t.co/4EjKeRB0MX","https://twitter.com/jamos51/status/1149349402248712194/photo/1","photo","http://pbs.twimg.com/media/D_NPMCjXoAArKHH.jpg","https://t.co/4EjKeRB0MX","https://twitter.com/jamos51/status/1149349402248712194/photo/1",,"x87069035 x219353769","jamos51 NCLeague","en",,,,,,,,,,,,,,,,"x1149349402248712194","Best sales tax game of #NCLGBA19 goes to Chris Nida of @NCLeague https://t.co/4EjKeRB0MX",2019-07-11 16:07:06,"Twitter for iPhone",11,3,"x87069035","jamos51","Justin Amos",263,555,496,"Charlotte, NC","Passionate about local government, Tar Heels, eating and drinking local, my home state, running long distances --views my own",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NCLeague/status/1149376748427108352","NC League","Raleigh, North Carolina","An organization of more than 540 hometowns promoting good government by providing non-partisan advocacy, insurance and other services as directed by our members","http://t.co/gQ72OKxFM1",FALSE,3079,1530,69,5100,2079,2010-11-24 16:45:31,FALSE,"http://t.co/gQ72OKxFM1","http://www.nclm.org",,"https://pbs.twimg.com/profile_banners/219353769/1556804440","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1123953444082061312/7ggWjDIT_normal.png"
"x221944834","x1149376568361246720",2019-07-11 17:55:02,"steve_hawryluk","It’s been a great year serving as the North Carolina Local Government Budget Association President. @nclgba #nclgba19 #localgov #budget https://t.co/PFW1JgyfRf","Instagram",159,,,,FALSE,FALSE,5,0,,,"nclgba19 localgov budget",,"instagram.com/p/BzyRz6nnS3V/…","https://t.co/PFW1JgyfRf","https://www.instagram.com/p/BzyRz6nnS3V/?igshid=8eqtejcn0qc9",,,,,,,,,"x89114709","nclgba","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/steve_hawryluk/status/1149376568361246720","STEVE","W-S, North Carolina","""Who is the happier man, he who has braved the storm of life and lived or he who has stayed securely on shore and merely existed?” - Hunter S. Thompson",,FALSE,221,183,12,4456,513,2010-12-02 01:39:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/221944834/1462841121","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/920998457913036801/x_aqW2GL_normal.jpg"
"x2886864867","x1149366583661342725",2019-07-11 17:15:22,"Josh_Edwards11","@MorseSOG @uncsog This means you made it to #nclgba19? And to think i couldnt be any more bummed to miss it https://t.co/jPixoj1G0J","Twitter for Android",89,"x1149366074686808064","x1244691036","MorseSOG",FALSE,FALSE,3,0,,,"nclgba19",,,,,"http://pbs.twimg.com/tweet_video_thumb/D_Nez9CXYAA_ZGD.jpg","https://t.co/jPixoj1G0J","https://twitter.com/Josh_Edwards11/status/1149366583661342725/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D_Nez9CXYAA_ZGD.jpg","https://t.co/jPixoj1G0J","https://twitter.com/Josh_Edwards11/status/1149366583661342725/photo/1",,"x1244691036 x111658760","MorseSOG uncsog","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Josh_Edwards11/status/1149366583661342725","Josh Edwards","","Lead The Office of Performance and Innovation @CityofDurhamNC home to @durham_iteam, #iteams alumni @ELGL50 @UNCMPA | Views are my own",,FALSE,1073,1360,35,3480,14793,2014-11-21 14:05:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/2886864867/1548367717","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1074425036595978242/ipUEY80v_normal.jpg"
"x2886864867","x1149139647685111808",2019-07-11 02:13:36,"Josh_Edwards11","@PatMadej @mehta_data @nclgba @margaretrmurphy @hallee_haybad @1manwolfpackAJ @ChaseNorwood @BrandonRahmi @ltayara1 @_mattrhoten Someplace we visited together with @benkittelson56 but no @nclgba #NCLGBA19 https://t.co/0Zn3OEkZ6t","Twitter for Android",75,"x1149121308329951241","x1379631529","PatMadej",FALSE,FALSE,6,0,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_KQahrXUAAM-DP.jpg","https://t.co/0Zn3OEkZ6t","https://twitter.com/Josh_Edwards11/status/1149139647685111808/photo/1","photo","http://pbs.twimg.com/media/D_KQahrXUAAM-DP.jpg","https://t.co/0Zn3OEkZ6t","https://twitter.com/Josh_Edwards11/status/1149139647685111808/photo/1",,"x1379631529 x3270296419 x89114709 x191172455 x1108290943 x2312556139 x363790172 x1055524760 x755111952112902144 x774615702808375296 x138560412 x89114709","PatMadej mehta_data nclgba margaretrmurphy hallee_haybad 1manwolfpackAJ ChaseNorwood BrandonRahmi ltayara1 _mattrhoten benkittelson56 nclgba","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Josh_Edwards11/status/1149139647685111808","Josh Edwards","","Lead The Office of Performance and Innovation @CityofDurhamNC home to @durham_iteam, #iteams alumni @ELGL50 @UNCMPA | Views are my own",,FALSE,1073,1360,35,3480,14793,2014-11-21 14:05:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/2886864867/1548367717","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1074425036595978242/ipUEY80v_normal.jpg"
"x2886864867","x1149142114456035329",2019-07-11 02:23:24,"Josh_Edwards11","@nclgba @steve_hawryluk What a President,  some might say best ever #NCLGBA19 https://t.co/wfxH17Ay0y","Twitter for Android",53,"x1149001109605879809","x89114709","nclgba",FALSE,FALSE,2,0,,,"NCLGBA19",,,,,"http://pbs.twimg.com/tweet_video_thumb/D_KSqKGWwAEopYC.jpg","https://t.co/wfxH17Ay0y","https://twitter.com/Josh_Edwards11/status/1149142114456035329/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D_KSqKGWwAEopYC.jpg","https://t.co/wfxH17Ay0y","https://twitter.com/Josh_Edwards11/status/1149142114456035329/photo/1",,"x89114709 x221944834","nclgba steve_hawryluk","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Josh_Edwards11/status/1149142114456035329","Josh Edwards","","Lead The Office of Performance and Innovation @CityofDurhamNC home to @durham_iteam, #iteams alumni @ELGL50 @UNCMPA | Views are my own",,FALSE,1073,1360,35,3480,14793,2014-11-21 14:05:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/2886864867/1548367717","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1074425036595978242/ipUEY80v_normal.jpg"
"x859225210540630016","x1149361156844187648",2019-07-11 16:53:48,"_poutmouth","Four characteristics of high performance orgs:
1️⃣Long term vision &amp; strategy to achieve it (ex strategic plan) 
2️⃣Commitment to quality &amp; using data to drive decisions &amp; improvement
3️⃣Customer engagement &amp; actually listening to citizens
4️⃣Engaged &amp; empowered employees
#NCLGBA19","Twitter for iPhone",144,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,,,"x387798015","CallunaAilish","en",,,,,,,,,,,,,,,,"x1149305063489380353","Four characteristics of high performance orgs:
1️⃣Long term vision &amp; strategy to achieve it (ex strategic plan) 
2️⃣Commitment to quality &amp; using data to drive decisions &amp; improvement
3️⃣Customer engagement &amp; actually listening to citizens
4️⃣Engaged &amp; empowered employees
#NCLGBA19",2019-07-11 13:10:54,"Twitter for iPhone",11,5,"x387798015","CallunaAilish","Heather Curry",279,497,3362,"Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_poutmouth/status/1149361156844187648","Tate","United States","i could be a wilted compass flower","https://t.co/znudsFeuuu",FALSE,117,385,0,2828,11945,2017-05-02 01:57:08,FALSE,"https://t.co/znudsFeuuu","https://www.goodreads.com/user/show/7911828-taylor",,"https://pbs.twimg.com/profile_banners/859225210540630016/1546644161","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1081330094315057152/Z1ACnxXK_normal.jpg"
"x138560412","x1149052722005495808",2019-07-10 20:28:11,"benkittelson56","@nclgba @jamos51 Looking sharp @steve_hawryluk #NCLGBA19 https://t.co/7g4V5XUhAc","Twitter for iPhone",39,"x1149047349823660032","x89114709","nclgba",FALSE,FALSE,4,0,,,"NCLGBA19",,,,,"http://pbs.twimg.com/tweet_video_thumb/D_JBW04U0AAC4Jw.jpg","https://t.co/7g4V5XUhAc","https://twitter.com/benkittelson56/status/1149052722005495808/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D_JBW04U0AAC4Jw.jpg","https://t.co/7g4V5XUhAc","https://twitter.com/benkittelson56/status/1149052722005495808/photo/1",,"x89114709 x87069035 x221944834","nclgba jamos51 steve_hawryluk","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/300bcc6e23a88361.json","Seattle","Seattle, WA","city","United States","US","NA NA","NA NA","-122.436232 -122.2249728 -122.2249728 -122.436232 47.4953154 47.4953154 47.734319 47.734319","https://twitter.com/benkittelson56/status/1149052722005495808","Ben Kittelson","Jacksonville, FL","Would rather be walking his dog Franklin. Local gov't nerd at the @CityofDurhamNC & @ELGL50. Also: @GovLovePodcast, #ELGL19 & #InnovateDurham.","https://t.co/zF3aRMVOaK",FALSE,1764,1390,68,16844,38590,2010-04-29 22:22:36,FALSE,"https://t.co/zF3aRMVOaK","https://www.linkedin.com/in/benkittelson/",,"https://pbs.twimg.com/profile_banners/138560412/1556472240","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1146430455807447040/Ex9SBP0Z_normal.jpg"
"x138560412","x1149340471300243462",2019-07-11 15:31:36,"benkittelson56","@ELGL50 sock sighting at #NCLGBA19. Will go nicely with tonight’s #supperclub right @Greg_James_ ? https://t.co/dXcpFbsyFV","Twitter for iPhone",135,,,,FALSE,TRUE,0,2,,,"NCLGBA19 supperclub",,,,,"http://pbs.twimg.com/media/D_M2dl9WsAAEoZD.jpg","https://t.co/dXcpFbsyFV","https://twitter.com/jamos51/status/1149322266406260744/photo/1","photo","http://pbs.twimg.com/media/D_M2dl9WsAAEoZD.jpg","https://t.co/dXcpFbsyFV","https://twitter.com/jamos51/status/1149322266406260744/photo/1",,"x87069035 x319320598 x32420721","jamos51 ELGL50 Greg_James_","en",,,,,,,,,,,,,,,,"x1149322266406260744","@ELGL50 sock sighting at #NCLGBA19. Will go nicely with tonight’s #supperclub right @Greg_James_ ? https://t.co/dXcpFbsyFV",2019-07-11 14:19:16,"Twitter for iPhone",11,2,"x87069035","jamos51","Justin Amos",263,555,496,"Charlotte, NC","Passionate about local government, Tar Heels, eating and drinking local, my home state, running long distances --views my own",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/benkittelson56/status/1149340471300243462","Ben Kittelson","Jacksonville, FL","Would rather be walking his dog Franklin. Local gov't nerd at the @CityofDurhamNC & @ELGL50. Also: @GovLovePodcast, #ELGL19 & #InnovateDurham.","https://t.co/zF3aRMVOaK",FALSE,1764,1390,68,16844,38590,2010-04-29 22:22:36,FALSE,"https://t.co/zF3aRMVOaK","https://www.linkedin.com/in/benkittelson/",,"https://pbs.twimg.com/profile_banners/138560412/1556472240","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1146430455807447040/Ex9SBP0Z_normal.jpg"
"x1135193818737926145","x1149337299878076418",2019-07-11 15:19:00,"minomona3","#NCLGBA19 fun fact: there are several counties in Pennsylvania that haven’t revalued property tax rates since the 1950s!","Twitter for iPhone",133,,,,FALSE,TRUE,0,1,,,"NCLGBA19",,,,,,,,,,,,,"x87069035","jamos51","en",,,,,,,,,,,,,,,,"x1149337014153764864","#NCLGBA19 fun fact: there are several counties in Pennsylvania that haven’t revalued property tax rates since the 1950s!",2019-07-11 15:17:52,"Twitter for iPhone",3,1,"x87069035","jamos51","Justin Amos",263,555,496,"Charlotte, NC","Passionate about local government, Tar Heels, eating and drinking local, my home state, running long distances --views my own",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/minomona3/status/1149337299878076418","Mino 🌸","Istanbul, Turkey","“Not all those who wander are lost.”☁️ |              Strategy & Innovation 💡| Bookworm 📚 | Traveling ✈️🏞 | Unicorns 🦄| Selenophile 🌙",,FALSE,27,342,0,39,0,2019-06-02 14:37:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/1135193818737926145/1559486973",,"http://pbs.twimg.com/profile_images/1147878072420634626/cgHFf3vq_normal.jpg"
"x25059786","x1149332829156737029",2019-07-11 15:01:14,"kwyatt23","@ELGL50 sock sighting at #NCLGBA19. Will go nicely with tonight’s #supperclub right @Greg_James_ ? https://t.co/dXcpFbsyFV","Twitter for iPhone",135,,,,FALSE,TRUE,0,2,,,"NCLGBA19 supperclub",,,,,"http://pbs.twimg.com/media/D_M2dl9WsAAEoZD.jpg","https://t.co/dXcpFbsyFV","https://twitter.com/jamos51/status/1149322266406260744/photo/1","photo","http://pbs.twimg.com/media/D_M2dl9WsAAEoZD.jpg","https://t.co/dXcpFbsyFV","https://twitter.com/jamos51/status/1149322266406260744/photo/1",,"x87069035 x319320598 x32420721","jamos51 ELGL50 Greg_James_","en",,,,,,,,,,,,,,,,"x1149322266406260744","@ELGL50 sock sighting at #NCLGBA19. Will go nicely with tonight’s #supperclub right @Greg_James_ ? https://t.co/dXcpFbsyFV",2019-07-11 14:19:16,"Twitter for iPhone",11,2,"x87069035","jamos51","Justin Amos",263,555,496,"Charlotte, NC","Passionate about local government, Tar Heels, eating and drinking local, my home state, running long distances --views my own",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kwyatt23/status/1149332829156737029","Kent Wyatt 😏","West Linn, OR","@ELGL50 Co-Founder, @ElonUniversity & @UNCMPA Grad. #BigLocalGovBaller @govlovepodcast #CityHallSelfie","https://t.co/Q9j8gQs5rk",FALSE,2727,997,93,15950,18400,2009-03-18 11:45:52,FALSE,"https://t.co/Q9j8gQs5rk","http://elgl.org",,"https://pbs.twimg.com/profile_banners/25059786/1560893809","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1141097450821869568/3OMTKUg2_normal.jpg"
"x25166845","x1149328353582813185",2019-07-11 14:43:27,"NCJSE","@CallunaAilish Also, be flexible in the implementation of your strategic plan. Give it room to breathe, grow, and expand. Strategic Plans should be ""Living Documents"". Just my two cents... #NCLGBA19","TweetDeck",183,"x1149320680523128833","x387798015","CallunaAilish",FALSE,FALSE,5,2,,,"NCLGBA19",,,,,,,,,,,,,"x387798015","CallunaAilish","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NCJSE/status/1149328353582813185","Josh Edwards","North Carolina","Data Nerd (AKA Budget Analyst) @DurhamCounty,@ELGL50, MPA @appstate, #LocalGov, #dataviz #powerbi, view are my own.",,FALSE,107,267,5,475,1373,2009-03-18 22:04:47,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/789507013277614080/y43Ke89D_normal.jpg"
"x25166845","x1149325171913842688",2019-07-11 14:30:49,"NCJSE","Four characteristics of high performance orgs:
1️⃣Long term vision &amp; strategy to achieve it (ex strategic plan) 
2️⃣Commitment to quality &amp; using data to drive decisions &amp; improvement
3️⃣Customer engagement &amp; actually listening to citizens
4️⃣Engaged &amp; empowered employees
#NCLGBA19","Twitter for iPhone",144,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,,,"x387798015","CallunaAilish","en",,,,,,,,,,,,,,,,"x1149305063489380353","Four characteristics of high performance orgs:
1️⃣Long term vision &amp; strategy to achieve it (ex strategic plan) 
2️⃣Commitment to quality &amp; using data to drive decisions &amp; improvement
3️⃣Customer engagement &amp; actually listening to citizens
4️⃣Engaged &amp; empowered employees
#NCLGBA19",2019-07-11 13:10:54,"Twitter for iPhone",11,5,"x387798015","CallunaAilish","Heather Curry",279,497,3362,"Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NCJSE/status/1149325171913842688","Josh Edwards","North Carolina","Data Nerd (AKA Budget Analyst) @DurhamCounty,@ELGL50, MPA @appstate, #LocalGov, #dataviz #powerbi, view are my own.",,FALSE,107,267,5,475,1373,2009-03-18 22:04:47,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/789507013277614080/y43Ke89D_normal.jpg"
